Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-17 00:00:00-05:00,0.06446056748056361,0.06499770283699036,0.06446056748056361,0.06499770283699036,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06499766699719033,0.06499766699719033,0.0623113738806603,0.06284912675619125,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06284912675619125,0.06338626181644103,0.06123710376016076,0.06284912675619125,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.06284914962265375,0.06284914962265375,0.06177426129579545,0.06177426129579544,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.061774289282087017,0.06231142478110764,0.06123715378306639,0.062042854726314545,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.062042807608301075,0.06929475145870577,0.0617742423680337,0.06822048127651215,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06875766345614812,0.0754724768140816,0.06875766345614812,0.0725182294845581,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07251821394650688,0.073592484634235,0.07198046078703542,0.07305534929037094,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07305534363850026,0.07305534363850026,0.07036904931139569,0.07090618461370468,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07090616356972468,0.07144329871261931,0.06768335271235691,0.0692947581410408,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06929475145870577,0.06929475145870577,0.06714621109431852,0.06822048127651215,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06822048127651215,0.06929475145870577,0.06768334618541533,0.06822048127651215,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06822048166368333,0.06822048166368333,0.06768334656953812,0.06768334656953812,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06822048127651215,0.06929475145870577,0.06822048127651215,0.06822048127651215,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06822048127651215,0.06875761636760896,0.06714621109431852,0.06822048127651215,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06822051046489652,0.06875764578580856,0.06768337514398448,0.06875764578580856,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06875761636760896,0.06875761636760896,0.06822048127651215,0.06822048127651215,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06822051046489652,0.0703690517485447,0.06822051046489652,0.06875764578580856,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06875762299814617,0.06983189328393542,0.06875762299814617,0.0692947581410408,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.0692947811067206,0.0692947811067206,0.06875764578580856,0.06875764578580856,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06875764578580856,0.06983191642763266,0.06875764578580856,0.06875764578580856,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06875762299814617,0.07090616356972468,0.06875762299814617,0.0692947581410408,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06929475145870577,0.06929475145870577,0.06768334618541533,0.06822048127651215,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06822048166368333,0.06822048166368333,0.0671462114753929,0.06768334656953812,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.0676834003515732,0.0682205358725327,0.06660912930965424,0.06660912930965424,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06660912930965424,0.06714626483061373,0.06660912930965424,0.06660912930965424,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06660912930965424,0.0676834003515732,0.06660912930965424,0.06660912930965424,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0666091045021604,0.06875764578580856,0.0666091045021604,0.06875764578580856,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.0687576434044687,0.07090618461370468,0.0687576434044687,0.07090618461370468,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07090620529195966,0.07359250040246389,0.07036906983300678,0.0725182294845581,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07305533234015177,0.07627814365558291,0.07305533234015177,0.07520387321710587,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07520389066582717,0.07520389066582717,0.07305534929037094,0.07305534929037094,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07305534929037094,0.07305534929037094,0.07198046078703542,0.07305534929037094,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07305536494351099,0.07359250040246389,0.07198047620986545,0.0725182294845581,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.0725182133189139,0.07359248399734497,0.0719804601640963,0.07359248399734497,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07359248399734497,0.07359248399734497,0.0725182133189139,0.07359248399734497,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07359247177154203,0.07359247177154203,0.07036904245615005,0.07036904245615005,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07036904245615005,0.07036904245615005,0.06929477195618587,0.07036904245615005,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07036904245615005,0.07036904245615005,0.06929477195618587,0.07036904245615005,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07036902204026418,0.07036902204026418,0.0671462114753929,0.06768334656953812,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06768334656953812,0.06822048166368333,0.0671462114753929,0.06768334656953812,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06768338451071348,0.0682205199059599,0.06660911372022066,0.06714624911546707,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06768334618541533,0.06929475145870577,0.06768334618541533,0.06822048127651215,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06822048166368333,0.06822048166368333,0.06660907638124769,0.06768334656953812,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06768338451071348,0.0682205199059599,0.06660911372022066,0.06714624911546707,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06714623534525542,0.06768337063034724,0.06714623534525542,0.06741480529308319,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06741478094514795,0.06822048127651215,0.06607194091212489,0.06822048127651215,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06822048166368333,0.06875761675782854,0.0671462114753929,0.06768334656953812,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.0676834003515732,0.0682205358725327,0.06660912930965424,0.06660912930965424,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.0666091018784537,0.0671462371782082,0.06446056067943573,0.06446056067943573,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06446055376401091,0.06499768900614074,0.06338628327975128,0.0639234185218811,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06392344528407176,0.06768339355312049,0.06338630981706479,0.06607198715209961,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06607198715209961,0.06607198715209961,0.06553485168509264,0.06607198715209961,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06607198715209961,0.06607198715209961,0.06553485168509264,0.06607198715209961,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06660911372022066,0.06768338451071348,0.06660911372022066,0.06714624911546707,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.0671462371782082,0.0671462371782082,0.06446056067943573,0.06446056067943573,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06446053193694057,0.06446053193694057,0.0623113738806603,0.06284912675619125,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06284918247526672,0.06284918247526672,0.05962575144074733,0.06016288697719574,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.060162855083770665,0.0606999903354739,0.055865773070144786,0.058551449328660965,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.0585514803678505,0.06123715805009257,0.0585514803678505,0.06016288697719574,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05855145814609665,0.06069999947646472,0.05855145814609665,0.059357158839702606,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05935718136724018,0.06123715805009257,0.0585514803678505,0.06016288697719574,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.06069999024993068,0.06231139600276946,0.06069999024993068,0.06231139600276947,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.06231138818184646,0.06338627636432648,0.06177425299831793,0.06338627636432648,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06338628327975128,0.06446055376401091,0.06177425973787144,0.0639234185218811,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.0639234185218811,0.06499768900614074,0.0639234185218811,0.0639234185218811,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06392344528407176,0.06607198715209961,0.06392344528407176,0.06607198715209961,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06607196657869921,0.0671462371782082,0.06446056067943573,0.06446056067943573,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06553485826773525,0.0676834003515732,0.06553485826773525,0.06660912930965424,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06660911372022066,0.06768338451071348,0.06660911372022066,0.06714624911546707,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06714625123105505,0.06714625123105505,0.06553484499454498,0.06553484499454498,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06553482424827056,0.06607195949040037,0.06284914803762147,0.0639234185218811,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06392342013400609,0.06392342013400609,0.05962572027309076,0.06177426129579544,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06177426184931047,0.06231139710979953,0.06123712658882141,0.06123712658882141,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06123712338897905,0.061774258621401006,0.06016285292413512,0.06069998815655708,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.06069998815655708,0.06069998815655708,0.059088582459291196,0.06069998815655708,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.060700022513644154,0.06123715805009257,0.06016288697719575,0.06016288697719574,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06016288405529301,0.060700019565654614,0.0585514775242082,0.05962574854493141,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05962573431900425,0.06016286970121232,0.05855146355458812,0.05908859893679619,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05908861303456981,0.060700019565654614,0.05908861303456981,0.05962574854493141,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.0606999907844431,0.062311396551471616,0.0606999907844431,0.06177426129579544,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06177425299831793,0.06338627636432648,0.06177425299831793,0.06338627636432648,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06338628327975128,0.0639234185218811,0.06284914803762147,0.0639234185218811,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.0639234387580349,0.066071980406715,0.0639234387580349,0.06553484499454498,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06553483121725474,0.06607196651650361,0.06499769591800587,0.0658034011721611,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06580340817691267,0.06607197354984387,0.06499770283699036,0.06499770283699036,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06499770283699036,0.06526627282048592,0.06392343212413686,0.06499770283699036,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06499769597919022,0.06499769597919022,0.06446056067943573,0.06446056067943573,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06446056067943573,0.06553483127894472,0.06446056067943573,0.06446056067943573,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06446054673138353,0.06499768191491205,0.06231138818184646,0.06338627636432648,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.06338627636432648,0.06338627636432648,0.06231138818184646,0.06338627636432648,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06338626181644103,0.06338626181644103,0.06284912675619125,0.06284912675619125,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06284912675619125,0.06338626181644103,0.0623113738806603,0.06284912675619125,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06284912675619125,0.06338626181644103,0.06284912675619125,0.06284912675619125,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06284915018580009,0.06338628544628915,0.0601628560678433,0.06123712658882141,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06123715507601622,0.06123715507601622,0.058820042974106174,0.05962574854493141,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05908858513518034,0.05908858513518034,0.05640290885144683,0.058014314621686935,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05908856351916169,0.06284912675619125,0.05908856351916169,0.06284912675619125,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06284916793369484,0.06553484499454498,0.062311414705838855,0.06553484499454498,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06553483819341711,0.06607197354984387,0.06499770283699036,0.06499770283699036,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06499771621808569,0.06768339355312049,0.06499771621808569,0.06607198715209961,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06607197354984387,0.06660910890627063,0.06499770283699036,0.06499770283699036,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.0649976900730013,0.06553482532394755,0.06231139600276946,0.06231139600276947,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06231139385382297,0.06284914690172415,0.06069998815655708,0.06069998815655708,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.0606999907844431,0.06177426129579545,0.05962572027309076,0.06177426129579544,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06177426129579545,0.062311396551471616,0.0606999907844431,0.06177426129579544,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06177425299831793,0.06446054673138353,0.06123711781478941,0.06338627636432648,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06338628327975128,0.06499768900614074,0.06338628327975128,0.0639234185218811,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.0639234185218811,0.06446055376401091,0.06338628327975128,0.0639234185218811,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.063923411547855,0.063923411547855,0.06338627636432648,0.06338627636432648,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06338629007992674,0.06499769597919022,0.06338629007992674,0.06446056067943573,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06446055547295779,0.06446055547295779,0.0633862849602176,0.06365485489368439,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06365485425091737,0.06392341957110878,0.06231139600276946,0.06231139600276947,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06231139600276946,0.06284914906921625,0.061774260751823205,0.06231139600276947,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06231139385382297,0.06231139385382297,0.06069998815655708,0.06069998815655708,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.06069998815655708,0.061774258621401006,0.06069998815655708,0.06069998815655708,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.060700022513644154,0.06177429358654098,0.05908861590429892,0.06016288697719574,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.06016288697719575,0.06123715805009257,0.05962575144074733,0.06016288697719574,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.06016285292413512,0.06123712338897905,0.06016285292413512,0.06069998815655708,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.062311414705838855,0.06660911581888503,0.062311414705838855,0.06553484499454498,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06553483735746966,0.06822051410534556,0.06553483735746966,0.06687767803668976,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06687767446789843,0.06956334646189462,0.06607196918124834,0.06875764578580856,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.0687576434044687,0.07251820833619127,0.0687576434044687,0.07090618461370468,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07090619600751773,0.07574103232076108,0.06983192523027673,0.0741296261548996,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07412961424311826,0.07412961424311826,0.07090618461370468,0.07090618461370468,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07144331133924621,0.0725181996303835,0.07144331133924621,0.07198044657707214,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07198044408621067,0.07574100843634439,0.07198044408621067,0.07520387321710587,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07520387321710587,0.07574100843634439,0.07466673799786734,0.07520387321710587,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07520388571222902,0.07788955764408279,0.07520388571222902,0.07735242694616318,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07735242352836996,0.07896382477205738,0.07574101767411882,0.07788955420255661,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07842671956154773,0.08111239224672318,0.07842671956154773,0.08111239224672318,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08111239224672318,0.08191809774072799,0.08057526139814027,0.08111239224672318,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08111239224672318,0.08164953231643654,0.0803066959738488,0.08111239224672318,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08111236586186826,0.08111236586186826,0.07842669405030882,0.08057523518800735,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08111238815825524,0.08326155692338943,0.08111238815825524,0.08326155692338943,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.0832615502756171,0.0864843626107442,0.0832615502756171,0.08514151722192764,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08514149883825672,0.08541007339070722,0.08164950405214665,0.08272439241409302,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08272441545826006,0.0854100971830125,0.08218728464598746,0.0843358263373375,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08433582778753711,0.08541009865168478,0.0827244168807506,0.08326155692338943,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08379866808051284,0.08541007860916208,0.08379866808051284,0.08487293869256973,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08487292805171909,0.08809573948383331,0.08487292805171909,0.08809573948383331,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08809571395442964,0.0940048222936118,0.08755857426083921,0.09346768260002136,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09346772482858003,0.09776480743422208,0.09293059411343885,0.09561626613140106,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09561622465366128,0.09615336435692266,0.09346768428286406,0.09507909417152405,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09507913220595199,0.09507913220595199,0.09078142270870565,0.09131856262683868,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09185635298490526,0.09293062398158933,0.09185635298490526,0.09185635298490524,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09185635298490526,0.09400489497827341,0.09078145495130496,0.09185635298490524,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.0918563273948845,0.09239345813302309,0.09024429892259865,0.09051286429166794,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09051285736020306,0.09131856262683868,0.08863288147842924,0.09131856262683868,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.09131859506021257,0.09293062398158933,0.09024432406352849,0.09185635298490524,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09185634116130359,0.09239347197994145,0.08702149987220764,0.08702149987220764,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08702149569358865,0.0907814389068976,0.08702149569358865,0.09024430811405182,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09024427686897081,0.09722764790058136,0.09024427686897081,0.09722764790058136,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09776479925043914,0.10152536864173344,0.09776479925043914,0.10045047104358673,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10045041796349903,0.10904519572925084,0.09722760798204522,0.10850806534290314,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10850812378903966,0.11011952503716038,0.10797098389224777,0.10958239436149597,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10958233533672107,0.11011946572306877,0.10850806534290314,0.10850806534290314,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10850809359456506,0.10904522412076252,0.10582242252132791,0.10689668357372284,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.1068967063314751,0.10743384619315176,0.10421103468647244,0.10474817454814911,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10528530180454254,0.10743384273993546,0.10528530180454254,0.10528530180454254,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10528530116998921,0.10635957163121106,0.10421103070876737,0.1044795960187912,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10447959157624312,0.10689669770593353,0.10367389568043041,0.10582243651151657,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10582244164895406,0.10635957227223901,0.10528530180454254,0.10528530180454254,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.1052853329786964,0.10635960376447594,0.10259966062481221,0.10421106219291687,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10421105075875273,0.10474819070327149,0.10313678009084348,0.10367392003536224,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10367390008871971,0.10474817054994155,0.10259962962749786,0.1044795960187912,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10447959664848856,0.10582244164895406,0.10421103133684609,0.10528530180454254,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.1052853085744456,0.1052853085744456,0.10152536630630493,0.10152536630630493,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10152535802087237,0.10206248863486016,0.09722764918786786,0.09883905947208405,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.09937621128806048,0.10152537968138771,0.09937621128806048,0.0999133512377739,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09991332050157743,0.10152534844928532,0.09991332050157743,0.10098759084939957,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10098762170771851,0.10206251019940125,0.10045048175911331,0.10179394483566284,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10206252062135779,0.1052853329786964,0.10206252062135779,0.10421106219291687,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10421103133684609,0.10635957227223901,0.10421103133684609,0.10528530180454254,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.1052853155120914,0.10635958611965178,0.1052853155120914,0.1063595861196518,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10635959531185478,0.10635959531185478,0.10582246457221658,0.10609102994203568,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10609100181012081,0.10689669770593353,0.10582243651151657,0.10582243651151657,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.1058224484533955,0.10689670976904098,0.10152536630630493,0.10152536630630493,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.1015253651952369,0.10313676637219751,0.1004504676335799,0.10259963572025299,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.102599649367453,0.10528532142666197,0.102599649367453,0.10367392003536224,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10367390624526909,0.1047481767702852,0.10206249584718141,0.10259963572025299,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10259958498746574,0.10958233533672107,0.10206244537999552,0.10850806534290314,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10850810573669407,0.1106566465241569,0.10797096592926539,0.11011950671672821,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11011951899308947,0.11602862924337387,0.11011951899308947,0.11602862924337387,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11656575338107779,0.12086346223172187,0.11656575338107779,0.11978856474161148,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.11978857069654239,0.12516055026774964,0.11925144005364817,0.12462341040372849,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12462343391157585,0.13375535736898764,0.12354916320201968,0.13268108665943146,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.13160685511422596,0.13160685511422596,0.12677201305625782,0.1289205551147461,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.1289205551147461,0.12945768601880248,0.12623487293107005,0.1289205551147461,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1289205076745332,0.1391266919019154,0.1289205076745332,0.13590388000011444,117014400,0.0,0.0
